planName,skillLevel,goal,equipment,durationMinutes,focus,exercises
Intermediate Fat Loss Plan #690,Intermediate,Fat Loss,Gym,20,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Intermediate Endurance Plan #691,Intermediate,Endurance,None,15,Endurance,Interval Running;Cycling;Swimming
Pro Power Plan #692,Pro,Power,Kettlebell,20,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Intermediate Fat Loss Plan #693,Intermediate,Fat Loss,None,20,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Beginner Fat Loss Plan #694,Beginner,Fat Loss,Gym,30,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Stamina Plan #695,Pro,Stamina,Kettlebell,40,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Beginner Stamina Plan #696,Beginner,Stamina,Kettlebell,35,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Power Plan #697,Pro,Power,Kettlebell,15,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Fat Loss Plan #698,Beginner,Fat Loss,Gym,40,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Endurance Plan #699,Pro,Endurance,Kettlebell,40,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Pro Power Plan #700,Pro,Power,Gym,25,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Intermediate Stamina Plan #701,Intermediate,Stamina,Gym,30,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Fat Loss Plan #702,Intermediate,Fat Loss,Gym,15,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Pro Stamina Plan #703,Pro,Stamina,None,35,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Stamina Plan #704,Pro,Stamina,None,15,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Power Plan #705,Pro,Power,Kettlebell,30,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Intermediate Stamina Plan #706,Intermediate,Stamina,Kettlebell,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Stamina Plan #707,Intermediate,Stamina,None,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Stamina Plan #708,Beginner,Stamina,Gym,15,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Intermediate Power Plan #709,Intermediate,Power,Gym,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Endurance Plan #710,Beginner,Endurance,Kettlebell,15,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Fat Loss Plan #711,Intermediate,Fat Loss,None,40,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Pro Fat Loss Plan #712,Pro,Fat Loss,Gym,40,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Power Plan #713,Pro,Power,None,35,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Pro Fat Loss Plan #714,Pro,Fat Loss,None,40,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Intermediate Fat Loss Plan #715,Intermediate,Fat Loss,Kettlebell,15,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Pro Stamina Plan #716,Pro,Stamina,Gym,40,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Power Plan #717,Pro,Power,None,25,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Pro Fat Loss Plan #718,Pro,Fat Loss,Kettlebell,30,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Endurance Plan #719,Pro,Endurance,None,30,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Endurance Plan #720,Intermediate,Endurance,None,20,Endurance,Interval Running;Cycling;Swimming
Beginner Fat Loss Plan #721,Beginner,Fat Loss,Kettlebell,25,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Endurance Plan #722,Beginner,Endurance,Kettlebell,20,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Stamina Plan #723,Intermediate,Stamina,Kettlebell,40,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Power Plan #724,Intermediate,Power,None,15,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Stamina Plan #725,Intermediate,Stamina,Kettlebell,15,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Power Plan #726,Beginner,Power,None,15,Power,Default Exercises;Go Here
Beginner Endurance Plan #727,Beginner,Endurance,Gym,30,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Endurance Plan #728,Beginner,Endurance,Kettlebell,35,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Stamina Plan #729,Intermediate,Stamina,None,15,Stamina,Assault Bike;Circuit Training;Rowing Machine
Pro Stamina Plan #730,Pro,Stamina,Gym,15,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Intermediate Fat Loss Plan #731,Intermediate,Fat Loss,Gym,15,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Beginner Fat Loss Plan #732,Beginner,Fat Loss,None,30,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Endurance Plan #733,Pro,Endurance,Kettlebell,35,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Stamina Plan #734,Intermediate,Stamina,None,40,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Endurance Plan #735,Beginner,Endurance,None,35,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Fat Loss Plan #736,Intermediate,Fat Loss,Gym,30,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Intermediate Power Plan #737,Intermediate,Power,Kettlebell,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Pro Stamina Plan #738,Pro,Stamina,None,20,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Intermediate Power Plan #739,Intermediate,Power,Kettlebell,40,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Fat Loss Plan #740,Beginner,Fat Loss,Kettlebell,15,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Power Plan #741,Pro,Power,None,35,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Intermediate Stamina Plan #742,Intermediate,Stamina,Gym,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Pro Stamina Plan #743,Pro,Stamina,None,25,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Stamina Plan #744,Pro,Stamina,None,20,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Beginner Fat Loss Plan #745,Beginner,Fat Loss,None,25,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Endurance Plan #746,Pro,Endurance,None,25,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Beginner Fat Loss Plan #747,Beginner,Fat Loss,Kettlebell,35,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Stamina Plan #748,Beginner,Stamina,Kettlebell,30,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Stamina Plan #749,Pro,Stamina,None,25,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Fat Loss Plan #750,Pro,Fat Loss,Gym,35,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Endurance Plan #751,Beginner,Endurance,Kettlebell,20,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Stamina Plan #752,Intermediate,Stamina,None,30,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Power Plan #753,Beginner,Power,None,40,Power,Default Exercises;Go Here
Pro Fat Loss Plan #754,Pro,Fat Loss,None,25,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Power Plan #755,Pro,Power,Gym,15,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Pro Power Plan #756,Pro,Power,None,40,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Intermediate Stamina Plan #757,Intermediate,Stamina,Gym,40,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Fat Loss Plan #758,Intermediate,Fat Loss,Kettlebell,35,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Intermediate Endurance Plan #759,Intermediate,Endurance,None,20,Endurance,Interval Running;Cycling;Swimming
Beginner Stamina Plan #760,Beginner,Stamina,Gym,35,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Intermediate Stamina Plan #761,Intermediate,Stamina,Kettlebell,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Power Plan #762,Beginner,Power,Gym,20,Power,Default Exercises;Go Here
Intermediate Power Plan #763,Intermediate,Power,None,15,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Fat Loss Plan #764,Beginner,Fat Loss,Gym,30,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Fat Loss Plan #765,Pro,Fat Loss,Kettlebell,15,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Endurance Plan #766,Beginner,Endurance,None,15,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Stamina Plan #767,Pro,Stamina,Gym,40,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Endurance Plan #768,Pro,Endurance,Gym,40,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Beginner Fat Loss Plan #769,Beginner,Fat Loss,Kettlebell,15,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Power Plan #770,Pro,Power,Gym,25,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Fat Loss Plan #771,Beginner,Fat Loss,None,30,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Power Plan #772,Pro,Power,Kettlebell,35,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Stamina Plan #773,Beginner,Stamina,Gym,15,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Fat Loss Plan #774,Pro,Fat Loss,None,15,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Power Plan #775,Beginner,Power,Kettlebell,20,Power,Default Exercises;Go Here
Pro Stamina Plan #776,Pro,Stamina,None,40,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Intermediate Power Plan #777,Intermediate,Power,Gym,25,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Power Plan #778,Intermediate,Power,Kettlebell,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Stamina Plan #779,Beginner,Stamina,Gym,40,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Power Plan #780,Beginner,Power,None,30,Power,Default Exercises;Go Here
Beginner Stamina Plan #781,Beginner,Stamina,None,30,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Intermediate Stamina Plan #782,Intermediate,Stamina,None,15,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Fat Loss Plan #783,Beginner,Fat Loss,None,20,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Power Plan #784,Beginner,Power,Kettlebell,40,Power,Default Exercises;Go Here
Beginner Endurance Plan #785,Beginner,Endurance,None,15,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Fat Loss Plan #786,Beginner,Fat Loss,Gym,30,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Intermediate Stamina Plan #787,Intermediate,Stamina,Gym,25,Stamina,Assault Bike;Circuit Training;Rowing Machine
Pro Endurance Plan #788,Pro,Endurance,None,35,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Endurance Plan #789,Intermediate,Endurance,None,25,Endurance,Interval Running;Cycling;Swimming
Pro Endurance Plan #790,Pro,Endurance,Kettlebell,25,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Endurance Plan #791,Intermediate,Endurance,Kettlebell,15,Endurance,Interval Running;Cycling;Swimming
Intermediate Power Plan #792,Intermediate,Power,Kettlebell,35,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Stamina Plan #793,Intermediate,Stamina,Gym,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Endurance Plan #794,Intermediate,Endurance,None,15,Endurance,Interval Running;Cycling;Swimming
Pro Power Plan #795,Pro,Power,Kettlebell,15,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Intermediate Endurance Plan #796,Intermediate,Endurance,None,25,Endurance,Interval Running;Cycling;Swimming
Beginner Fat Loss Plan #797,Beginner,Fat Loss,Gym,30,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Stamina Plan #798,Pro,Stamina,Gym,40,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Beginner Endurance Plan #799,Beginner,Endurance,None,20,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Endurance Plan #800,Pro,Endurance,None,30,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Endurance Plan #801,Intermediate,Endurance,None,30,Endurance,Interval Running;Cycling;Swimming
Pro Fat Loss Plan #802,Pro,Fat Loss,None,40,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Endurance Plan #803,Pro,Endurance,None,20,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Beginner Endurance Plan #804,Beginner,Endurance,None,35,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Endurance Plan #805,Beginner,Endurance,Kettlebell,15,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Fat Loss Plan #806,Beginner,Fat Loss,None,15,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Endurance Plan #807,Beginner,Endurance,Gym,25,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Stamina Plan #808,Pro,Stamina,Gym,20,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Intermediate Power Plan #809,Intermediate,Power,None,30,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Pro Fat Loss Plan #810,Pro,Fat Loss,None,15,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Stamina Plan #811,Beginner,Stamina,Gym,30,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Endurance Plan #812,Beginner,Endurance,Gym,30,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Endurance Plan #813,Beginner,Endurance,Gym,30,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Stamina Plan #814,Intermediate,Stamina,Gym,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Endurance Plan #815,Intermediate,Endurance,None,40,Endurance,Interval Running;Cycling;Swimming
Intermediate Power Plan #816,Intermediate,Power,Kettlebell,40,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Endurance Plan #817,Beginner,Endurance,Kettlebell,15,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Fat Loss Plan #818,Intermediate,Fat Loss,None,20,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Beginner Stamina Plan #819,Beginner,Stamina,Kettlebell,35,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Intermediate Stamina Plan #820,Intermediate,Stamina,Gym,30,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Stamina Plan #821,Intermediate,Stamina,None,35,Stamina,Assault Bike;Circuit Training;Rowing Machine
Pro Fat Loss Plan #822,Pro,Fat Loss,Kettlebell,30,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Stamina Plan #823,Beginner,Stamina,Kettlebell,35,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Stamina Plan #824,Beginner,Stamina,Gym,40,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Stamina Plan #825,Pro,Stamina,Gym,20,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Intermediate Endurance Plan #826,Intermediate,Endurance,Kettlebell,40,Endurance,Interval Running;Cycling;Swimming
Beginner Endurance Plan #827,Beginner,Endurance,Gym,40,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Endurance Plan #828,Pro,Endurance,Gym,15,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Beginner Stamina Plan #829,Beginner,Stamina,Kettlebell,35,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Fat Loss Plan #830,Pro,Fat Loss,Kettlebell,25,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Endurance Plan #831,Pro,Endurance,Kettlebell,25,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Endurance Plan #832,Intermediate,Endurance,None,35,Endurance,Interval Running;Cycling;Swimming
Pro Power Plan #833,Pro,Power,None,30,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Fat Loss Plan #834,Beginner,Fat Loss,Gym,25,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Stamina Plan #835,Beginner,Stamina,Kettlebell,15,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Stamina Plan #836,Beginner,Stamina,Kettlebell,35,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Intermediate Endurance Plan #837,Intermediate,Endurance,None,20,Endurance,Interval Running;Cycling;Swimming
Intermediate Stamina Plan #838,Intermediate,Stamina,None,15,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Stamina Plan #839,Intermediate,Stamina,None,40,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Stamina Plan #840,Intermediate,Stamina,None,15,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Stamina Plan #841,Intermediate,Stamina,Kettlebell,35,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Fat Loss Plan #842,Beginner,Fat Loss,Kettlebell,35,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Fat Loss Plan #843,Pro,Fat Loss,Kettlebell,20,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Fat Loss Plan #844,Pro,Fat Loss,None,30,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Endurance Plan #845,Beginner,Endurance,Kettlebell,30,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Power Plan #846,Intermediate,Power,None,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Power Plan #847,Beginner,Power,Kettlebell,40,Power,Default Exercises;Go Here
Intermediate Power Plan #848,Intermediate,Power,Kettlebell,15,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Endurance Plan #849,Beginner,Endurance,Kettlebell,35,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Endurance Plan #850,Pro,Endurance,Gym,35,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Fat Loss Plan #851,Intermediate,Fat Loss,Gym,15,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Intermediate Endurance Plan #852,Intermediate,Endurance,Kettlebell,40,Endurance,Interval Running;Cycling;Swimming
Pro Power Plan #853,Pro,Power,Gym,20,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Fat Loss Plan #854,Beginner,Fat Loss,None,40,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Endurance Plan #855,Beginner,Endurance,Kettlebell,35,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Fat Loss Plan #856,Intermediate,Fat Loss,None,30,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Intermediate Power Plan #857,Intermediate,Power,Kettlebell,25,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Power Plan #858,Intermediate,Power,None,25,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Power Plan #859,Intermediate,Power,None,40,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Pro Stamina Plan #860,Pro,Stamina,None,35,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Intermediate Power Plan #861,Intermediate,Power,Kettlebell,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Power Plan #862,Intermediate,Power,None,30,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Pro Endurance Plan #863,Pro,Endurance,Gym,40,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Pro Stamina Plan #864,Pro,Stamina,Gym,25,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Endurance Plan #865,Pro,Endurance,Gym,25,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Fat Loss Plan #866,Intermediate,Fat Loss,None,15,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Beginner Fat Loss Plan #867,Beginner,Fat Loss,None,35,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Intermediate Fat Loss Plan #868,Intermediate,Fat Loss,Kettlebell,30,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Intermediate Power Plan #869,Intermediate,Power,Kettlebell,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Fat Loss Plan #870,Intermediate,Fat Loss,Kettlebell,20,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Beginner Power Plan #871,Beginner,Power,Gym,20,Power,Default Exercises;Go Here
Pro Stamina Plan #872,Pro,Stamina,None,30,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Stamina Plan #873,Pro,Stamina,Gym,15,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Power Plan #874,Pro,Power,Kettlebell,15,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Intermediate Endurance Plan #875,Intermediate,Endurance,Gym,20,Endurance,Interval Running;Cycling;Swimming
Pro Power Plan #876,Pro,Power,Kettlebell,15,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Power Plan #877,Beginner,Power,Kettlebell,15,Power,Default Exercises;Go Here
Pro Endurance Plan #878,Pro,Endurance,Gym,25,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Pro Fat Loss Plan #879,Pro,Fat Loss,None,15,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Intermediate Fat Loss Plan #880,Intermediate,Fat Loss,Gym,40,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Beginner Stamina Plan #881,Beginner,Stamina,Gym,15,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Power Plan #882,Pro,Power,Kettlebell,30,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Power Plan #883,Beginner,Power,Kettlebell,20,Power,Default Exercises;Go Here
Pro Power Plan #884,Pro,Power,Kettlebell,35,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Stamina Plan #885,Beginner,Stamina,None,25,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Fat Loss Plan #886,Beginner,Fat Loss,Gym,35,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Endurance Plan #887,Pro,Endurance,Kettlebell,20,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Stamina Plan #888,Intermediate,Stamina,Gym,40,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Power Plan #889,Beginner,Power,Gym,25,Power,Default Exercises;Go Here
Intermediate Stamina Plan #890,Intermediate,Stamina,None,35,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Stamina Plan #891,Intermediate,Stamina,Kettlebell,30,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Endurance Plan #892,Intermediate,Endurance,Gym,15,Endurance,Interval Running;Cycling;Swimming
Intermediate Endurance Plan #893,Intermediate,Endurance,Gym,30,Endurance,Interval Running;Cycling;Swimming
Beginner Stamina Plan #894,Beginner,Stamina,None,15,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Stamina Plan #895,Beginner,Stamina,Kettlebell,20,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Power Plan #896,Pro,Power,None,20,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Beginner Stamina Plan #897,Beginner,Stamina,Kettlebell,15,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Power Plan #898,Beginner,Power,Kettlebell,35,Power,Default Exercises;Go Here
Intermediate Power Plan #899,Intermediate,Power,Gym,35,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Power Plan #900,Intermediate,Power,None,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Fat Loss Plan #901,Intermediate,Fat Loss,Kettlebell,20,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Pro Fat Loss Plan #902,Pro,Fat Loss,None,40,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Fat Loss Plan #903,Pro,Fat Loss,None,35,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Stamina Plan #904,Beginner,Stamina,Kettlebell,30,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Intermediate Fat Loss Plan #905,Intermediate,Fat Loss,None,20,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Pro Fat Loss Plan #906,Pro,Fat Loss,Kettlebell,30,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Stamina Plan #907,Pro,Stamina,Gym,20,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Beginner Stamina Plan #908,Beginner,Stamina,None,40,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Power Plan #909,Beginner,Power,None,15,Power,Default Exercises;Go Here
Beginner Power Plan #910,Beginner,Power,None,30,Power,Default Exercises;Go Here
Beginner Stamina Plan #911,Beginner,Stamina,Kettlebell,40,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Intermediate Power Plan #912,Intermediate,Power,Kettlebell,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Stamina Plan #913,Beginner,Stamina,Gym,40,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Stamina Plan #914,Beginner,Stamina,None,25,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Intermediate Stamina Plan #915,Intermediate,Stamina,Kettlebell,25,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Endurance Plan #916,Beginner,Endurance,None,40,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Stamina Plan #917,Pro,Stamina,None,15,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Intermediate Endurance Plan #918,Intermediate,Endurance,None,40,Endurance,Interval Running;Cycling;Swimming
Intermediate Stamina Plan #919,Intermediate,Stamina,Kettlebell,15,Stamina,Assault Bike;Circuit Training;Rowing Machine
Pro Power Plan #920,Pro,Power,Gym,25,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
